cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,duration
0,0,14.04,14.04,2,330.75,3,13.2,0,1461
1118,0,157.4,157.4,1,21.12,3,10.5,0,1096
1132,0,4.71,4.71,1,145.96,6,15.001,0,2593
81400,0,32.88,32.88,1,816.23,5,33.0,0,1826
0,0,23.28,23.28,1,164.03,4,10.35,0,1461
0,0,14.4,14.4,1,11.23,6,12.1,0,2557
3708,0,26.76,26.76,1,558.65,4,19.8,0,1461
0,0,23.65,23.65,1,17.96,5,10.35,0,1827
0,0,51.84,51.84,1,65.51,6,20.76,0,2555
4552,0,3.92,3.92,1,580.11,5,23.1,0,2192
0,0,19.04,19.04,1,50.89,7,13.5,0,2557
0,0,15.72,15.72,1,48.99,4,13.2,0,1827
131412,0,26.04,26.04,1,156.51,4,10.392,0,1461
0,0,33.12,33.12,1,33.23,5,13.2,0,1826
0,0,13.4,13.4,1,90.0,4,13.856,0,1827
0,0,24.52,24.52,1,486.18,6,13.2,0,2192
0,0,40.22,40.22,1,935.78,4,45.0,0,1460
564,0,21.48,21.48,1,32.9,5,10.392,0,1827
0,0,24.9,24.9,1,140.31,4,15.0,0,1461
6102,0,23.4,23.4,1,406.73,4,10.392,1,1488
1231,1,32.48,32.48,3,181.67,3,20.0,0,1096
0,0,37.56,37.56,1,0.0,6,15.0,0,2565
977,0,20.64,20.64,1,115.46,5,19.8,0,2192
0,0,224.89,224.89,1,54.33,3,15.0,0,1096
3024,1,27.24,27.24,2,336.04,11,29.7,0,3990
569,0,23.24,23.24,1,144.93,6,12.5,0,2192
313018,1,21.38,21.38,2,80.94,6,10.35,0,2192
24058,0,20.65,20.65,1,646.63,3,23.1,0,1096
8221,0,14.04,14.04,1,318.49,5,13.2,0,2192
402,0,19.2,19.2,1,35.04,4,10.392,0,1461
0,0,14.7,14.7,1,144.82,5,13.856,0,2192
0,0,26.73,26.73,1,9.31,6,13.2,0,2557
435,0,45.35,45.35,1,59.18,6,20.0,0,2247
0,0,28.74,28.74,1,172.0,6,20.0,0,2192
398,0,23.82,23.82,1,45.58,7,17.6,0,2557
0,1,32.64,32.64,3,264.07,7,14.49,0,2556
2482,0,16.44,16.44,2,43.97,4,13.85,0,1827
2393,0,27.88,27.88,1,463.5,6,15.0,0,2192
0,0,21.52,21.52,1,43.13,6,13.2,0,2192
2103,1,15.12,15.12,3,148.74,3,17.320999999999998,0,1461
0,0,18.62,18.62,1,54.62,5,13.2,0,1827
2806,0,22.52,22.52,1,137.84,4,13.86,0,1461
808,0,23.42,23.42,1,149.8,3,11.4,0,1096
31120,0,23.97,23.97,1,693.78,4,50.0,0,1461
6537,0,36.09,36.09,1,730.49,11,52.5,0,4018
203,0,30.76,30.76,1,32.45,5,15.4,0,2192
592,1,15.16,15.16,3,209.95,5,10.392,0,2155
0,0,30.22,30.22,1,58.89,6,13.2,0,2192
0,0,27.32,27.32,1,40.79,3,13.2,0,1096
2897,0,12.82,12.82,1,53.84,6,13.2,0,2557
638,0,22.52,22.52,1,62.35,4,13.856,0,1461
0,0,18.15,18.15,1,36.4,4,11.0,0,1827
5959,0,17.92,17.92,1,596.24,4,37.41,0,1461
0,0,20.2,20.2,1,328.18,5,13.856,0,1827
1981,0,13.26,13.26,1,116.59,5,10.392,0,2192
831,0,20.62,20.62,1,62.25,6,13.2,0,2557
4104,0,25.77,25.77,1,533.15,4,24.25,0,1461
14112,1,37.36,37.36,2,180.81,5,23.01,0,1827
0,0,34.22,34.22,2,78.95,5,13.85,0,2075
4556,0,21.45,21.45,1,194.95,7,10.392,0,2558
11309,0,68.88,68.88,1,164.14,3,34.5,0,1095
0,0,21.52,21.52,1,135.49,5,13.2,0,1827
0,0,29.76,29.76,1,650.24,6,13.2,0,2247
13726,0,13.72,13.72,1,463.55,4,15.001,0,1461
3167,0,20.88,20.88,1,501.54,4,17.320999999999998,0,1461
170871,0,3.9,3.9,1,250.52,3,20.78,0,1461
6818,0,0.0,0.0,1,0.0,7,15.001,0,2797
0,0,12.72,12.72,1,3.47,3,13.15,0,1461
5070,0,19.28,19.28,1,272.41,3,13.2,0,1096
703,0,21.58,21.58,1,51.82,4,13.856,0,1827
943,0,25.18,25.18,1,69.78,4,11.0,0,1461
2636,0,3.24,3.24,1,75.09,4,10.39,0,1800
0,0,21.58,21.58,1,54.34,5,13.856,0,2192
0,0,34.68,34.68,1,118.72,4,13.856,0,1827
873,0,39.48,39.48,2,159.31,5,13.15,0,2031
3367,1,6.63,6.63,2,193.28,5,35.0,0,2026
0,0,34.8,34.8,1,113.86,9,13.9,0,3622
0,0,17.62,17.62,1,82.25,5,12.5,0,1827
20344,0,12.36,12.36,1,93.99,3,10.39,0,1461
0,0,15.16,15.16,1,116.89,6,10.392,0,2192
2006,0,37.44,37.44,1,292.16,6,25.0,0,2191
0,1,29.76,29.76,2,151.65,6,13.2,0,2191
0,1,16.66,16.66,2,106.94,5,13.2,0,1836
980,1,11.24,11.24,2,58.16,4,15.0,0,1595
0,0,23.76,23.76,1,95.33,3,10.392,0,1096
25635,0,21.12,21.12,1,364.15,5,14.5,0,1827
113068,0,30.58,30.58,1,36.33,4,15.01,0,1448
45986,0,15.72,15.72,1,0.0,4,13.2,0,1745
0,0,14.64,14.64,1,40.28,5,10.392,0,1827
7144,0,7.32,7.32,2,784.8,5,43.47,1,2192
1637,0,16.6,16.6,1,85.27,4,10.2,0,1461
437,1,10.08,10.08,2,23.65,5,10.39,0,2192
0,0,0.0,0.0,1,0.0,8,6.928,0,3105
5504,0,22.86,22.86,1,344.2,6,13.8,0,2199
289924,1,63.96,63.96,2,162.68,4,32.0,0,1461
0,0,10.08,10.08,1,17.22,6,10.392,0,2557
716,0,6.88,6.88,1,144.48,4,10.35,0,1827
1,0,78.6,78.6,1,0.01,5,34.641,0,1880
8650,0,18.08,18.08,1,782.74,7,31.05,0,2557
6858,0,14.98,14.98,1,96.13,5,13.15,0,2192
4400,0,24.76,24.76,1,137.09,5,19.8,0,1827
0,0,29.85,29.85,1,73.51,6,16.5,0,2192
0,1,39.6,39.6,2,362.59,6,26.4,0,2191
789,0,26.2,26.2,1,69.54,3,15.0,0,1461
0,0,26.04,26.04,1,21.93,5,10.392,0,2192
0,0,29.76,29.76,1,154.6,5,13.2,1,1827
95,0,26.02,26.02,1,11.46,4,13.2,0,1827
0,0,13.68,13.68,1,103.94,4,11.5,0,1827
597,0,22.96,22.96,1,66.46,3,13.15,0,1461
2093,0,19.28,19.28,1,169.75,7,13.2,0,2557
0,0,16.77,16.77,1,126.32,4,13.15,0,1827
4300,0,30.24,30.24,1,366.31,7,33.0,0,2557
1722,1,16.44,16.44,3,230.77,5,26.3,0,2192
0,0,45.28,45.28,1,287.38,3,49.4,0,1096
1149,0,28.67,28.67,1,130.68,6,13.943,0,2192
5971,1,37.1,37.1,3,640.92,6,41.5,0,2192
2279,0,31.64,31.64,1,106.74,6,13.856,0,2243
97512,0,36.64,36.64,1,176.39,7,40.0,0,2556
0,0,31.64,31.64,1,18.82,4,13.85,0,1461
0,0,26.04,26.04,1,46.97,6,10.39,0,2191
0,0,26.04,26.04,1,14.86,5,10.39,0,1826
0,0,21.34,21.34,1,154.32,6,10.392,0,2346
116664,0,169.2,169.2,1,500.95,5,113.0,1,2192
262,0,23.76,23.76,1,25.75,6,10.392,0,2192
0,0,28.68,28.68,1,46.57,5,11.43,1,2192
1339,0,28.08,28.08,1,142.32,3,17.320999999999998,0,1096
26057,0,74.88,74.88,1,191.05,5,50.0,0,1826
0,0,31.64,31.64,1,87.67,6,13.856,0,2245
5560,0,8.64,8.64,1,562.76,3,23.0,0,1461
3066,0,24.72,24.72,1,218.9,5,16.5,0,1826
2087,0,0.0,0.0,1,169.08,7,13.2,0,2561
0,0,3.68,3.68,1,234.83,6,13.8,0,2557
0,0,14.56,14.56,1,118.58,5,13.2,0,2192
0,0,11.24,11.24,1,41.98,4,15.0,0,1827
152369,1,3.56,3.56,2,155.99,4,13.2,0,1827
1815,0,51.67,51.67,1,171.29,3,75.0,0,1461
425,0,31.64,31.64,1,55.38,4,20.0,1,1461
0,0,40.31,40.31,2,93.89,5,13.0,0,1971
0,0,28.02,28.02,1,31.43,6,13.856,0,2557
0,0,15.72,15.72,1,65.21,6,13.2,0,2557
3566,0,4.83,4.83,1,235.75,3,10.35,1,1461
7549,0,17.34,17.34,1,112.23,5,19.8,0,2037
311,0,22.52,22.52,1,33.47,4,13.856,1,1461
0,0,9.39999999999999,9.39999999999999,1,15.12,4,12.5,0,1664
0,0,10.36,10.36,1,12.66,3,13.84,0,1493
8630,0,19.92,19.92,1,612.67,6,19.97,0,2557
0,0,10.08,10.08,1,60.5,5,10.39,0,2192
585,0,40.78,40.78,1,88.98,4,20.0,0,1460
872,0,59.88,59.88,1,74.79,3,23.98,1,1461
1587,0,27.28,27.28,2,28.42,3,13.856,0,1461
9039,0,26.04,26.04,1,45.84,6,10.392,1,2192
3360,0,19.0,19.0,1,484.69,5,20.785,0,1952
0,1,2.78,2.78,2,319.49,3,10.35,0,1454
0,0,12.36,12.36,1,96.47,6,10.392,0,2557
0,0,19.2,19.2,1,116.52,3,15.0,0,1461
402,1,26.04,26.04,2,51.24,3,10.392,0,1096
2022,0,10.03,10.03,1,9.29,6,10.35,0,2557
579,0,22.5,22.5,1,74.2,4,20.0,0,1847
6173,0,13.4,13.4,1,124.79,6,13.856,0,2559
0,0,5.52,5.52,1,66.25,4,10.392,0,1595
0,0,26.04,26.04,1,93.04,6,10.392,0,2557
3888,0,14.64,14.64,1,0.46,5,10.392,0,1827
0,0,16.66,16.66,1,148.8,7,13.2,0,2557
558120,1,20.2,20.2,2,264.42,5,13.856,0,1948
358,0,24.4,24.4,1,32.03,6,15.0,0,2192
0,0,27.32,27.32,1,96.43,4,13.2,0,1461
1029,0,13.48,13.48,1,37.41,6,15.06,1,2557
0,0,14.7,14.7,1,162.74,6,13.856,0,2557
37,0,21.09,21.09,1,3.7,4,10.392,0,1827
359,0,21.09,21.09,1,13.29,3,10.392,0,1510
43304,1,23.76,23.76,5,16.65,6,10.392,0,2192
106,1,11.24,11.24,2,20.42,4,15.0,0,1827
1421,0,10.08,10.08,1,104.43,6,10.392,0,2557
0,0,23.4,23.4,1,128.71,6,10.392,0,2191
0,0,18.94,18.94,1,159.79,4,15.0,0,1461
13811,0,6.88,6.88,1,480.34,5,20.7,0,2192
0,0,16.2,16.2,1,21.11,5,11.5,0,1827
3743,0,13.4,13.4,1,22.14,3,13.85,0,1478
74631,0,35.76,35.76,1,94.14,6,14.3,0,2191
1943,1,5.58,5.58,2,104.74,6,11.95,0,2557
3383,1,8.8,8.8,3,306.76,5,13.2,0,2190
63051,0,38.24,38.24,1,41.67,6,24.15,0,2192
0,0,27.44,27.44,1,32.13,6,13.2,0,2557
0,1,8.64000000000001,8.64000000000001,2,0.0,6,11.5,0,2557
1500,0,28.56,28.56,1,58.82,4,15.78,0,1461
327,0,26.4,26.4,1,90.36,5,10.52,0,1826
2577,0,55.32,55.32,1,147.42,4,27.713,1,1612
738,0,24.02,24.02,1,84.33,5,23.1,0,2192
2933,1,12.54,12.54,2,450.86,3,20.0,1,1461
0,0,2.04,2.04,1,571.36,5,47.0,1,2189
0,0,16.44,16.44,1,38.36,5,13.856,0,2192
0,0,11.26,11.26,1,93.2,3,11.6,0,1484
4034,0,43.32,43.32,1,104.76,5,17.32,0,1826
382647,1,23.4,23.4,2,280.86,6,10.392,0,2557
0,0,12.82,12.82,1,23.33,6,13.2,0,2557
0,0,24.2,24.2,1,82.32,3,13.856,0,1460
1369,0,32.88,32.88,1,123.63,4,13.15,0,1838
2305,0,36.3,36.3,2,108.21,5,16.0,0,1827
1495,0,3.9,3.9,1,198.0,7,20.78,0,2922
0,0,16.92,16.92,1,56.11,5,10.392,0,1827
1088,1,15.72,15.72,4,12.54,6,13.2,0,2557
9977,0,31.48,31.48,1,66.2,6,19.9,0,2192
3981,0,9.2,9.2,1,244.99,6,13.856,0,2557
27071,0,0.0,0.0,1,117.38,4,26.4,1,1493
3040,0,13.23,13.23,1,67.13,6,10.35,0,2557
3153,1,1.28,1.28,2,344.69,6,30.0,0,2557
388,0,22.89,22.89,1,50.89,3,13.856,0,1484
0,0,29.76,29.76,1,230.52,6,13.2,0,2191
143,0,36.21,36.21,1,26.18,4,20.0,0,1461
0,0,3.08,3.08,1,129.0,6,11.4,0,2557
0,0,18.72,18.72,1,75.59,5,13.2,0,2191
848,0,16.47,16.47,1,131.53,4,15.5,0,1827
0,0,7.8,7.8,1,22.66,6,10.392,1,2557
0,0,32.16,32.16,1,59.66,4,28.575,0,1827
2568,0,28.45,28.45,2,116.6,4,13.856,0,1461
0,0,3.68,3.68,1,175.16,4,13.8,0,1827
0,1,34.68,34.68,2,47.89,6,13.856,0,2191
551,1,39.92,39.92,2,29.24,4,20.0,0,1827
312,0,31.32,31.32,1,37.46,4,19.8,0,1461
468,0,44.55,44.55,1,55.21,4,32.9,0,1461
625,0,0.12,0.12,1,81.28,4,13.856,0,1676
745,0,18.62,18.62,1,68.91,7,13.2,0,2557
0,0,36.48,36.48,1,123.15,4,10.392,0,1486
0,0,31.2,31.2,1,214.65,5,13.856,0,1826
654,0,15.78,15.78,1,100.54,4,13.856,0,1792
1635,0,17.98,17.98,1,114.53,5,17.25,0,2192
0,0,17.16,17.16,1,90.42,6,15.0,1,2557
290,0,30.0,30.0,1,57.37,4,13.15,1,1461
787,1,20.34,20.34,2,99.21,5,14.49,0,1827
8656,0,29.59,29.59,1,2.15,3,33.0,0,1461
2344,0,13.4,13.4,1,111.86,4,13.856,0,1827
136783,1,73.32,73.32,2,493.6,6,73.5,0,2256
5469,0,11.04,11.04,1,503.43,6,33.0,0,2557
340,0,16.92,16.92,1,24.05,3,10.392,0,1096
0,0,22.56,22.56,2,61.35,3,10.392,0,1145
0,0,6.45,6.45,1,259.92,5,13.856,0,2192
0,0,14.28,14.28,1,538.85,4,38.0,0,1827
72,0,28.76,28.76,1,10.4,4,13.856,0,1826
203,0,20.29,20.29,1,28.76,5,15.001,0,1827
146,0,15.6,15.6,1,59.09,4,13.15,0,1827
11598,0,33.84,33.84,1,609.72,5,15.0,1,2168
0,0,31.64,31.64,1,77.12,3,13.85,1,1096
0,0,39.96,39.96,1,40.53,6,16.0,0,2219
0,0,15.16,15.16,1,230.36,3,10.392,0,1096
0,0,11.42,11.42,1,130.87,4,13.2,0,1567
545,0,3.54,3.54,1,159.7,3,13.15,0,1461
2177,0,18.3,18.3,1,300.72,3,17.25,0,1226
607,1,14.64,14.64,2,51.39,6,10.392,0,2192
0,0,8.8,8.8,1,121.52,6,13.2,0,2557
989,0,87.87,87.87,1,340.47,4,65.0,1,1461
1351,0,23.76,23.76,1,42.06,3,10.392,0,1279
1416,0,29.76,29.76,1,144.39,6,13.2,0,2191
0,0,21.78,21.78,1,49.52,6,13.2,0,2557
365,0,12.3,12.3,1,35.43,6,10.35,0,2557
157,1,6.18,6.18,2,269.94,10,13.2,0,4018
37787,1,32.8,32.8,3,649.69,4,41.5,0,1432
8229,0,16.64,16.64,1,595.18,3,11.4,0,1096
1495,1,37.68,37.68,2,61.48,12,20.785,0,4383
3390,0,31.64,31.64,1,195.42,7,34.5,0,2557
1900,0,25.8,25.8,1,308.92,6,17.25,0,2191
1260,0,9.08,9.08,1,182.71,6,10.5,0,2557
180,1,23.76,23.76,3,21.59,3,10.392,0,1096
2061,0,21.67,21.67,1,326.6,4,10.52,0,1461
2268,0,52.7,52.7,1,287.96,4,43.648,0,1461
176495,0,0.12,0.12,1,206.12,4,13.0,0,1461
0,0,10.08,10.08,1,25.44,4,10.39,0,1776
595,0,20.36,20.36,1,47.17,4,12.5,1,1461
0,0,10.08,10.08,1,83.13,6,10.392,0,2557
165,0,0.0,0.0,1,80.55,7,20.0,1,2555
0,0,12.3,12.3,1,71.02,6,10.35,0,2557
0,0,10.08,10.08,1,34.24,4,10.392,0,1827
7814,0,66.0,66.0,1,76.2,6,26.4,0,2220
0,0,33.12,33.12,1,41.39,6,13.2,0,2348
0,0,12.82,12.82,1,21.96,4,13.2,0,1827
1265,0,23.76,23.76,1,82.98,5,11.5,0,1827
164,0,14.77,14.77,1,23.86,6,16.5,0,2557
9926,0,209.88,209.88,1,1322.65,3,60.0,0,1214
350,0,20.64,20.64,1,45.41,4,15.22,0,1461
8106,1,19.74,19.74,3,16.08,5,10.392,0,2051
373,1,25.56,25.56,2,31.12,6,13.856,0,2192
9670,1,49.2,49.2,3,505.7,3,32.85,0,1461
3267,0,34.6,34.6,1,1.56,5,17.32,0,2192
0,0,9.84,9.84,1,38.82,5,13.15,0,1901
0,1,24.18,24.18,2,401.89,5,20.0,0,1827
1430,1,24.21,24.21,2,8.43,6,11.951,0,2557
0,1,27.09,27.09,2,547.52,3,20.0,0,1096
600,1,18.72,18.72,2,119.23,4,13.2,0,1825
0,0,7.02,7.02,1,21.48,5,13.2,0,2007
538,0,24.02,24.02,1,88.35,6,23.1,0,2557
223,1,9.12,9.12,2,225.09,6,19.0,0,2557
101,0,32.55,32.55,1,29.86,6,16.83,0,2557
349,0,37.44,37.44,1,51.05,6,15.001,1,2192
0,1,9.6,9.6,2,154.82,4,14.49,0,1650
1407,1,27.12,27.12,2,79.53,4,13.15,0,1461
4974,0,17.23,17.23,1,480.38,12,36.0,0,4383
4345,0,15.16,15.16,1,198.16,4,10.392,1,1461
815,0,14.64,14.64,1,62.79,4,10.392,0,1488
200,1,33.12,33.12,2,52.34,6,13.2,0,2557
51,0,19.44,19.44,1,0.0,6,17.25,0,2557
38072,0,41.5,41.5,1,165.98,3,39.058,0,1461
118048,0,44.64,44.64,1,526.43,6,33.0,0,2365
626,0,24.36,24.36,1,76.32,11,16.5,0,4383
3229,0,55.4,55.4,1,28.94,6,27.713,0,2557
222684,0,67.61,67.61,1,565.77,4,50.0,0,1461
1638,0,18.12,18.12,1,198.77,13,19.8,1,4749
383,1,16.92,16.92,2,66.54,6,10.39,0,2192
0,1,15.78,15.78,3,103.65,4,13.856,0,1827
15338,1,34.68,34.68,3,0.0,3,13.856,0,1095
12685,0,44.07,44.07,1,462.78,4,41.5,0,1461
541,0,29.28,29.28,1,76.89,4,19.8,0,1827
37715,0,11.22,11.22,1,626.39,3,30.0,0,1461
0,0,9.12,9.12,1,195.11,6,19.0,0,2557
0,0,34.8,34.8,1,63.43,9,13.9,0,3606
382647,1,23.4,23.4,2,323.31,6,10.392,0,2557
4166,0,8.88000000000001,8.88000000000001,1,453.56,11,26.4,0,4143
10292,1,41.88,41.88,2,111.75,5,23.1,0,1889
379,0,28.56,28.56,1,54.29,6,11.4,0,2557
312684,0,15.33,15.33,1,242.61,3,32.0,0,1461
5413,1,12.48,12.48,4,145.4,6,14.49,0,2557
50766,0,79.28,79.28,1,284.33,4,86.5,0,1461
567,0,35.04,35.04,1,97.12,6,14.0,0,2570
0,0,24.42,24.42,1,3.19,4,13.2,0,1461
501,0,199.32,199.32,1,0.0,6,110.0,0,2192
0,0,28.6,28.6,1,37.65,5,13.856,0,1827
1189,0,10.0,10.0,2,192.85,4,15.0,0,1583
4803,0,22.32,22.32,1,232.36,6,16.5,0,2192
120324,0,30.9,30.9,1,6.06,5,14.5,0,2192
2787,0,12.3,12.3,1,346.22,4,19.71,1,1827
385,1,26.06,26.06,2,57.76,4,11.42,0,1461
509826,1,4.86,4.86,2,160.82,5,10.392,0,2192
0,0,12.36,12.36,1,99.18,6,10.392,0,2349
422,1,16.66,16.66,5,317.0,7,13.2,0,2557
74556,0,24.0,24.0,1,185.02,5,14.5,0,1827
5801,0,23.04,23.04,1,53.36,10,13.2,0,4018
441,0,11.48,11.48,1,186.44,6,34.2,0,2557
773,0,15.2,15.2,1,131.06,6,12.5,0,2557
0,0,23.4,23.4,2,192.64,4,10.392,1,1461
0,1,0.7200000000000011,0.7200000000000011,2,607.79,5,16.5,0,2192
0,0,16.38,16.38,1,36.78,6,13.8,0,2557
0,0,20.54,20.54,1,21.63,6,10.392,0,2557
1106,0,37.56,37.56,1,105.13,6,15.0,0,2191
3358,0,19.28,19.28,1,394.71,4,10.392,0,1461
0,1,19.28,19.28,2,149.49,6,13.2,0,2192
0,0,23.76,23.76,1,147.81,3,10.392,0,1096
936,0,65.64,65.64,1,50.07,9,26.3,0,3625
35771,0,8.25,8.25,1,491.44,3,43.648,0,1461
2331,0,41.88,41.88,1,75.5,11,23.1,0,4018
0,0,10.08,10.08,1,30.36,4,10.392,1,1827
6694,0,17.52,17.52,1,594.79,5,17.5,0,1826
0,1,11.42,11.42,3,552.45,3,13.2,0,1461
2723,0,47.16,47.16,1,184.53,6,31.5,0,2191
779,0,13.62,13.62,1,56.42,5,11.43,1,2192
401,0,49.44,49.44,1,45.61,6,19.8,0,2557
0,0,13.4,13.4,1,34.18,4,13.85,0,1843
10858,1,19.76,19.76,2,153.11,4,15.78,0,1461
0,0,4.77,4.77,1,238.05,5,25.0,0,2192
1917,0,6.6,6.6,1,235.45,5,19.8,0,2192
0,0,30.88,30.88,1,74.95,6,13.5,0,2192
5484,0,14.04,14.04,1,295.77,5,13.2,0,2192
0,0,22.95,22.95,1,219.22,4,13.856,0,1461
2459,0,44.88,44.88,1,305.79,5,30.0,0,2192
2721,0,21.96,21.96,1,125.6,6,20.7,0,2557
261,1,16.92,16.92,2,21.26,5,10.392,0,1827
488,0,18.54,18.54,1,57.27,5,16.5,0,2192
221,0,12.82,12.82,1,13.88,6,13.2,0,2557
3521,0,32.01,32.01,1,532.07,11,41.5,0,4018
1363,0,87.6,87.6,1,352.83,3,13.2,0,1461
0,0,24.52,24.52,1,370.9,5,13.2,0,1827
4230,0,30.24,30.24,1,519.07,4,33.0,1,1461
0,0,15.72,15.72,1,99.06,6,13.2,0,2557
1584,0,25.47,25.47,1,57.84,5,13.8,1,1827
0,0,7.8,7.8,1,104.99,3,10.392,0,1461
3200,0,27.09,27.09,1,375.87,3,20.0,0,1096
385,0,32.88,32.88,1,67.24,3,13.15,1,1461
8836,1,19.8,19.8,2,442.69,6,19.8,1,2191
1527,0,21.9,21.9,1,134.1,4,13.2,0,1505
0,0,31.64,31.64,1,67.98,3,13.85,0,1096
611,0,23.47,23.47,1,37.4,6,17.32,0,2192
172,0,197.92,197.92,1,111.03,3,13.2,0,1096
0,0,27.32,27.32,1,83.37,4,13.2,0,1461
0,0,14.53,14.53,1,35.3,6,15.0,0,2557
8623,0,15.16,15.16,1,536.82,3,10.392,0,1096
1990,0,27.26,27.26,1,55.66,4,11.951,0,1461
1495,1,42.0,42.0,2,120.49,6,21.0,0,2557
2734,0,5.8,5.8,1,574.71,5,17.25,0,2192
0,0,20.7,20.7,1,0.0,3,18.4,0,1460
5354,0,28.54,28.54,1,510.53,8,37.0,0,2922
42686,0,32.8,32.8,1,717.55,6,41.5,0,2192
313018,1,19.18,19.18,2,282.5,6,10.35,0,2192
0,0,16.92,16.92,1,29.24,6,10.392,0,2192
0,0,16.66,16.66,1,233.7,5,13.2,0,2129
0,0,47.16,47.16,1,0.0,4,23.1,0,1461
1330,0,14.46,14.46,1,168.6,6,23.1,0,2557
54281,0,12.84,12.84,1,553.74,6,22.0,0,2192
0,0,23.25,23.25,1,33.77,5,12.62,0,2168
166003,0,0.12,0.12,1,266.94,6,13.2,0,2250
1233,0,43.76,43.76,2,129.07,5,15.934,0,1905
0,0,34.68,34.68,1,82.95,5,13.856,0,1826
16486,0,28.45,28.45,1,466.33,6,13.856,0,2284
0,0,19.08,19.08,1,89.22,6,11.5,0,2192
335,1,37.56,37.56,3,61.65,6,15.0,0,2223
2292,0,9.2,9.2,1,310.14,3,13.856,0,1218
3033,0,25.92,25.92,1,345.97,3,17.320999999999998,0,1461
0,0,9.919999999999993,9.919999999999993,1,23.6,3,13.2,1,1298
162,0,47.57,47.57,1,23.31,6,23.1,1,2557
162,0,41.16,41.16,1,28.56,5,16.5,0,1826
50766,0,61.73,61.73,1,481.72,5,80.0,0,1826
1358,1,0.88,0.88,2,291.28,3,20.785,0,1461
0,0,27.32,27.32,1,63.72,7,13.2,0,2612
926,0,19.42,19.42,1,68.06,6,12.5,0,2557
479030,1,16.72,16.72,2,275.31,5,50.0,0,2192
0,0,21.9,21.9,1,189.46,4,13.2,0,1461
5053,0,12.54,12.54,1,209.66,5,20.0,0,2192
2207,0,25.05,25.05,2,874.09,3,28.0,0,1096
0,0,124.8,124.8,1,85.8,6,13.856,0,2191
0,1,30.0,30.0,2,219.75,4,20.0,0,1826
0,0,34.68,34.68,1,117.75,5,13.856,0,2192
2393,0,19.2,19.2,1,99.97,6,10.392,0,2192
0,0,26.73,26.73,1,40.53,6,13.2,0,2557
174,1,12.82,12.82,2,12.78,6,13.2,1,2440
0,0,16.44,16.44,1,66.17,4,13.856,0,1475
2443,0,0.0,0.0,1,255.9,5,17.32,1,1825
63545,1,17.13,17.13,2,45.76,3,10.392,0,1460
0,0,8.98,8.98,1,934.57,3,10.392,1,1461
0,0,19.28,19.28,1,161.04,6,13.2,1,2192
0,0,16.92,16.92,1,33.98,5,10.392,0,1827
247,0,21.52,21.52,1,42.4,5,13.2,0,1827
0,1,25.92,25.92,2,48.01,3,10.35,0,1095
0,1,5.76,5.76,2,446.67,3,17.320999999999998,0,1461
1202,0,14.64,14.64,1,45.91,6,10.39,0,2192
0,0,12.82,12.82,1,42.53,4,13.2,0,1827
1906,0,21.35,21.35,1,255.22,4,15.78,0,1461
4017,0,1.86,1.86,1,367.44,5,41.5,0,2192
75133,0,0.12,0.12,1,63.0,3,13.856,0,1461
98,0,49.92,49.92,1,18.22,4,20.0,1,1827
890,0,26.04,26.04,1,93.26,4,10.392,1,1827
830,0,20.64,20.64,1,76.02,6,19.8,1,2557
14357,0,54.4,54.4,1,59.73,4,23.98,0,1461
4862,0,24.24,24.24,1,623.54,3,24.25,0,1094
1243,0,65.64,65.64,1,65.61,4,26.3,0,1477
4500,0,82.79,82.79,1,275.25,5,25.0,0,2027
0,0,21.36,21.36,1,112.09,5,19.0,0,2192
0,1,14.7,14.7,2,163.51,5,13.856,0,2192
12336,1,22.52,22.52,2,88.39,3,13.856,0,1096
0,0,24.52,24.52,1,274.43,3,13.2,0,1096
84304,0,14.7,14.7,1,237.05,6,13.856,0,2267
0,0,21.58,21.58,1,43.36,3,13.856,0,1461
51652,0,24.42,24.42,1,38.85,6,13.2,0,2192
0,0,26.94,26.94,2,110.85,3,10.392,1,1324
549,0,38.58,38.58,2,78.89,3,13.856,0,1259
53253,0,24.72,24.72,1,166.11,4,16.5,0,1863
2425,0,30.98,30.98,1,95.13,4,15.0,0,1461
0,0,32.56,32.56,1,51.9,5,13.2,0,1938
1423,0,14.64,14.64,1,109.44,4,10.392,0,1461
0,0,16.38,16.38,1,138.18,6,13.0,0,2375
29953,1,34.35,34.35,4,422.5,3,32.38,0,1096
0,0,4.38,4.38,1,341.68,4,23.01,0,1827
0,0,34.68,34.68,1,85.86,4,13.856,0,1339
0,0,26.04,26.04,1,24.65,6,10.392,0,2557
124052,0,21.12,21.12,1,360.54,6,14.5,0,2192
0,1,16.92,16.92,3,112.85,5,10.392,0,1827
11,0,14.67,14.67,1,24.12,5,16.4,0,2192
3703,0,79.62,79.62,1,400.54,6,75.0,0,2192
1780,0,25.2,25.2,1,81.85,6,10.392,0,2192
0,0,12.82,12.82,1,44.37,6,13.2,0,2557
0,0,10.08,10.08,1,37.01,4,10.39,0,1827
4810,0,26.4,26.4,1,532.31,11,26.4,0,4383
0,0,26.04,26.04,1,4.93,5,10.392,0,2192
0,0,15.5,15.5,1,86.7,6,11.0,0,2192
0,0,8.8,8.8,2,166.48,4,13.2,0,1826
0,0,34.68,34.68,2,64.38,6,13.85,0,2191
